date,open,high,low,close,volume,code,name
2024-11-29,28.250,28.350,29.050,27.750,8848483.000,hk06618,京东健康
2024-12-02,28.100,29.050,29.200,28.000,8297950.000,hk06618,京东健康
2024-12-03,29.000,29.100,29.150,28.500,7202578.000,hk06618,京东健康
2024-12-04,29.050,28.850,29.250,28.550,4140578.000,hk06618,京东健康
2024-12-05,28.800,28.050,28.800,27.950,4474437.000,hk06618,京东健康
2024-12-06,28.050,28.950,29.250,27.900,8411828.000,hk06618,京东健康
2024-12-09,28.950,31.350,31.400,28.650,12656148.000,hk06618,京东健康
2024-12-10,33.100,30.550,33.100,30.350,15820577.000,hk06618,京东健康
2024-12-11,31.250,30.150,31.600,29.850,9181350.000,hk06618,京东健康
2024-12-12,29.850,30.550,31.250,29.550,9272845.000,hk06618,京东健康
2024-12-13,30.000,29.750,30.350,29.050,13870156.000,hk06618,京东健康
2024-12-16,29.750,29.300,30.200,29.050,4439231.000,hk06618,京东健康
2024-12-17,29.300,28.350,29.300,28.150,7757499.000,hk06618,京东健康
2024-12-18,28.500,28.750,28.900,28.400,4054055.000,hk06618,京东健康
2024-12-19,28.200,28.050,28.350,27.700,7892553.000,hk06618,京东健康
2024-12-20,28.100,28.200,28.550,27.950,5106017.000,hk06618,京东健康
2024-12-23,28.200,29.300,29.600,28.200,6870644.000,hk06618,京东健康
2024-12-24,29.050,29.400,29.600,29.050,2753600.000,hk06618,京东健康
2024-12-27,29.350,28.700,29.500,28.400,6363666.000,hk06618,京东健康
2024-12-30,28.950,28.200,29.050,27.800,8625587.000,hk06618,京东健康
2024-12-31,28.200,28.100,28.850,28.100,3008540.000,hk06618,京东健康
2025-01-02,28.100,26.400,28.100,26.200,13663060.000,hk06618,京东健康
2025-01-03,26.600,26.550,27.150,26.250,8922796.000,hk06618,京东健康
2025-01-06,26.550,27.300,27.450,26.400,6432019.000,hk06618,京东健康
2025-01-07,27.300,27.750,27.800,26.850,7304400.000,hk06618,京东健康
2025-01-08,27.750,27.950,28.650,27.650,6999893.000,hk06618,京东健康
2025-01-09,27.650,28.400,28.500,27.600,5251700.000,hk06618,京东健康
2025-01-10,28.600,26.950,28.600,26.950,4778295.000,hk06618,京东健康
2025-01-13,26.750,27.550,27.550,26.400,4897288.000,hk06618,京东健康
2025-01-14,27.500,28.400,28.500,27.100,5295461.000,hk06618,京东健康
2025-01-15,28.450,28.200,28.450,27.800,4025597.000,hk06618,京东健康
2025-01-16,28.250,28.350,29.100,28.200,7643600.000,hk06618,京东健康
2025-01-17,28.250,28.250,28.650,27.900,5422050.000,hk06618,京东健康
2025-01-20,29.000,29.650,30.500,28.800,10178783.000,hk06618,京东健康
2025-01-21,30.250,30.300,30.650,29.600,9621830.000,hk06618,京东健康
2025-01-22,29.800,29.450,30.000,28.850,8442148.000,hk06618,京东健康
2025-01-23,29.650,29.850,30.300,29.400,6378432.000,hk06618,京东健康
2025-01-24,29.900,31.150,31.250,29.900,10809254.000,hk06618,京东健康
2025-01-27,31.000,31.150,31.700,30.850,8448378.000,hk06618,京东健康
2025-01-28,31.150,32.050,32.100,31.100,3474142.000,hk06618,京东健康
2025-02-03,31.050,29.900,31.250,28.850,7949475.000,hk06618,京东健康
2025-02-04,30.750,30.700,31.350,29.800,10664938.000,hk06618,京东健康
2025-02-05,31.100,30.450,31.100,29.800,11325749.000,hk06618,京东健康
2025-02-06,30.400,32.500,32.700,30.100,13232618.000,hk06618,京东健康
2025-02-07,32.400,32.450,33.500,32.000,12549118.000,hk06618,京东健康
2025-02-10,32.700,34.100,34.550,32.350,17163376.000,hk06618,京东健康
2025-02-11,34.400,32.050,34.400,31.700,16619780.000,hk06618,京东健康
2025-02-12,32.650,33.000,33.500,32.400,15954689.000,hk06618,京东健康
2025-02-13,33.000,33.050,34.850,32.250,39641146.000,hk06618,京东健康
2025-02-14,33.650,35.550,35.650,33.650,47511207.000,hk06618,京东健康
2025-02-17,37.050,33.750,37.650,32.950,62304758.000,hk06618,京东健康
2025-02-18,34.350,35.750,37.100,34.150,48464862.000,hk06618,京东健康
2025-02-19,35.750,35.250,35.750,34.000,32422400.000,hk06618,京东健康
2025-02-20,35.000,35.250,36.350,34.300,30859605.000,hk06618,京东健康
2025-02-21,36.350,36.750,37.200,34.750,35278595.000,hk06618,京东健康
2025-02-24,36.750,36.050,37.050,34.650,25728546.000,hk06618,京东健康
2025-02-25,34.500,34.550,35.250,34.000,25967344.000,hk06618,京东健康
2025-02-26,35.000,35.250,36.100,34.750,22280259.000,hk06618,京东健康
2025-02-27,34.650,35.400,35.500,33.850,26096277.000,hk06618,京东健康
2025-02-28,35.250,33.800,35.350,33.200,26171333.000,hk06618,京东健康
2025-03-03,34.050,35.500,35.750,33.100,22083285.000,hk06618,京东健康
2025-03-04,35.000,36.050,36.250,34.350,16784863.000,hk06618,京东健康
2025-03-05,36.600,38.650,38.900,36.200,24187145.000,hk06618,京东健康
2025-03-06,39.300,40.800,41.000,38.150,34182098.000,hk06618,京东健康
2025-03-07,38.300,35.750,38.800,35.250,85253561.000,hk06618,京东健康
2025-03-10,36.000,35.400,37.150,34.750,35780634.000,hk06618,京东健康
2025-03-11,34.750,35.650,35.850,34.600,26088166.000,hk06618,京东健康
2025-03-12,35.900,34.000,36.150,33.500,34973196.000,hk06618,京东健康
2025-03-13,34.250,33.400,34.500,32.650,19788084.000,hk06618,京东健康
2025-03-14,33.850,34.350,34.500,33.400,18979372.000,hk06618,京东健康
2025-03-17,34.350,34.300,34.850,33.950,12756159.000,hk06618,京东健康
2025-03-18,35.000,34.700,35.350,34.100,16675699.000,hk06618,京东健康
2025-03-19,34.900,34.350,35.100,34.200,13710837.000,hk06618,京东健康
2025-03-20,34.350,33.150,34.350,33.100,15421406.000,hk06618,京东健康
2025-03-21,32.800,32.550,33.600,32.300,19275436.000,hk06618,京东健康
2025-03-24,32.550,33.300,33.450,32.050,11985360.000,hk06618,京东健康
2025-03-25,33.300,32.600,33.650,32.400,11472184.000,hk06618,京东健康
2025-03-26,32.850,33.350,33.750,32.650,9653162.000,hk06618,京东健康
2025-03-27,33.350,33.600,33.950,32.950,9142576.000,hk06618,京东健康
2025-03-28,33.750,33.100,34.350,32.700,8810586.000,hk06618,京东健康
2025-03-31,32.750,33.150,33.450,31.650,14863122.000,hk06618,京东健康
2025-04-01,33.150,32.950,34.200,32.750,11195854.000,hk06618,京东健康
2025-04-02,33.250,33.650,33.850,32.800,7948938.000,hk06618,京东健康
2025-04-03,32.900,33.000,33.450,32.600,10949853.000,hk06618,京东健康
2025-04-07,29.750,27.800,30.600,27.300,39328051.000,hk06618,京东健康
2025-04-08,28.150,28.700,29.250,27.450,30571878.000,hk06618,京东健康
2025-04-09,27.900,30.050,30.450,27.150,31869821.000,hk06618,京东健康
2025-04-10,31.050,32.500,33.300,30.800,34734448.000,hk06618,京东健康
2025-04-11,32.500,34.350,34.500,32.200,26062376.000,hk06618,京东健康
2025-04-14,35.000,35.750,36.000,34.500,20860938.000,hk06618,京东健康
2025-04-15,35.600,35.150,36.100,34.250,14823896.000,hk06618,京东健康
2025-04-16,34.700,34.800,35.550,34.250,10176900.000,hk06618,京东健康
2025-04-17,34.700,35.350,35.750,34.600,11712097.000,hk06618,京东健康
2025-04-22,35.850,36.150,36.200,34.800,15990436.000,hk06618,京东健康
2025-04-23,36.800,36.100,36.950,35.550,15629458.000,hk06618,京东健康
2025-04-24,36.000,35.950,36.000,35.450,8650614.000,hk06618,京东健康
2025-04-25,36.200,35.800,36.750,35.600,8808106.000,hk06618,京东健康
2025-04-28,35.900,36.200,36.400,35.600,6323512.000,hk06618,京东健康
2025-04-29,36.250,36.750,38.000,36.000,10988577.000,hk06618,京东健康
2025-04-30,37.000,37.100,37.600,36.600,9030918.000,hk06618,京东健康
2025-05-02,36.950,38.250,38.550,36.950,6888000.000,hk06618,京东健康
2025-05-06,38.000,37.500,38.250,37.300,5717414.000,hk06618,京东健康
2025-05-07,38.000,38.100,39.150,37.850,13458178.000,hk06618,京东健康
2025-05-08,38.100,38.050,38.650,37.600,4446237.000,hk06618,京东健康
2025-05-09,37.750,36.850,37.800,36.450,8529159.000,hk06618,京东健康
2025-05-12,37.800,37.950,38.500,36.850,12102936.000,hk06618,京东健康
2025-05-13,37.750,38.000,38.500,37.400,7196774.000,hk06618,京东健康
