Date,open,high,low,close,volume,code,name
2024-12-04 00:00:00-05:00,113.34026736127893,113.38850020600327,109.82913115687343,110.23426055908203,19520600,XOM,埃克森美孚
2024-12-05 00:00:00-05:00,110.6490235467668,111.52681116284232,110.02203344375542,110.71654510498047,15751200,XOM,埃克森美孚
2024-12-06 00:00:00-05:00,110.48505392175045,110.70690733676541,109.48187113571704,109.54939270019531,16171100,XOM,埃克森美孚
2024-12-09 00:00:00-05:00,110.5815127573916,110.8708950975158,108.75842314878555,108.90311431884766,17412600,XOM,埃克森美孚
2024-12-10 00:00:00-05:00,109.56867220045521,109.84840647526518,107.79381559251354,108.68124389648438,20990900,XOM,埃克森美孚
2024-12-11 00:00:00-05:00,108.03497142180913,108.41116403712334,107.17647982693327,107.95780181884766,32392200,XOM,埃克森美孚
2024-12-12 00:00:00-05:00,107.63947500162617,108.40150821776396,106.85815306578141,107.86133575439453,14543300,XOM,埃克森美孚
2024-12-13 00:00:00-05:00,107.93850969252563,107.93850969252563,106.34692163832374,106.91603088378906,13106100,XOM,埃克森美孚
2024-12-16 00:00:00-05:00,106.29869422833337,106.49161823950607,104.33092082946176,104.62994384765625,20256100,XOM,埃克森美孚
2024-12-17 00:00:00-05:00,103.44348135374578,104.34055773516867,103.0094152230856,104.18622589111328,17554000,XOM,埃克森美孚
2024-12-18 00:00:00-05:00,103.76180841773433,104.97720398003229,102.54641285543637,102.65251922607422,17114500,XOM,埃克森美孚
2024-12-19 00:00:00-05:00,103.58817604240163,103.8582622981639,101.48535216058302,101.77473449707031,20565600,XOM,埃克森美孚
2024-12-20 00:00:00-05:00,101.71685726108724,102.38243224329203,101.12845188595233,102.12199401855469,40141200,XOM,埃克森美孚
2024-12-23 00:00:00-05:00,101.58181633185845,102.82614867548155,101.20562368835598,102.53677368164062,12285100,XOM,埃克森美孚
2024-12-24 00:00:00-05:00,102.74897153263429,103.39525775935097,101.95800149925562,102.63322448730469,7807000,XOM,埃克森美孚
2024-12-26 00:00:00-05:00,102.748976130303,103.24092317286197,102.18951488114634,102.72003936767578,9652400,XOM,埃克森美孚
2024-12-27 00:00:00-05:00,102.53676026628615,104.16692572174846,102.0255171947208,102.71038818359375,11943900,XOM,埃克森美孚
2024-12-30 00:00:00-05:00,102.53677585994672,102.78756605474355,101.77474251583534,102.0158920288086,11080800,XOM,埃克森美孚
2024-12-31 00:00:00-05:00,102.41136405213744,104.08012176763083,102.03517143499299,103.76180267333984,12387800,XOM,埃克森美孚
2025-01-02 00:00:00-05:00,104.44667045552545,105.14118219429668,103.09623178117016,103.5110092163086,12685400,XOM,埃克森美孚
2025-01-03 00:00:00-05:00,104.1765775467189,104.64922847683661,103.65569377586951,104.04153442382812,14237900,XOM,埃克森美孚
2025-01-06 00:00:00-05:00,104.40808022582422,105.89356195447863,103.7135685231496,103.92578125,15623700,XOM,埃克森美孚
2025-01-07 00:00:00-05:00,105.08330037491075,106.16364534168409,104.44666221152093,104.9000244140625,12625900,XOM,埃克森美孚
2025-01-08 00:00:00-05:00,103.51100716953117,103.8968478344745,102.25703420758856,103.14446258544922,17858100,XOM,埃克森美孚
2025-01-10 00:00:00-05:00,104.85179248109311,106.20223106054004,102.03516828007122,102.76826477050781,19304500,XOM,埃克森美孚
2025-01-13 00:00:00-05:00,103.33737853534691,105.74887347571597,103.33737853534691,105.42091369628906,17073400,XOM,埃克森美孚
2025-01-14 00:00:00-05:00,104.93861692820798,105.874278162353,104.01260373463214,105.835693359375,11191200,XOM,埃克森美孚
2025-01-15 00:00:00-05:00,106.15400480430353,107.77452961594743,105.59453624044235,107.56231689453125,14521100,XOM,埃克森美孚
2025-01-16 00:00:00-05:00,107.25364849485615,107.7359474702131,106.63630639514311,107.37904357910156,10366600,XOM,埃克森美孚
2025-01-17 00:00:00-05:00,107.09931092989,108.8741750132106,106.89674624025476,108.34364318847656,19298500,XOM,埃克森美孚
2025-01-21 00:00:00-05:00,108.08320362560801,108.20859871020657,107.1957679153852,107.52373504638672,20416300,XOM,埃克森美孚
2025-01-22 00:00:00-05:00,107.26328922677901,107.62019311806061,105.52701733024561,105.65241241455078,15718000,XOM,埃克森美孚
2025-01-23 00:00:00-05:00,106.40479723783722,107.20541530052456,105.72958161828059,106.2504653930664,13726800,XOM,埃克森美孚
2025-01-24 00:00:00-05:00,106.33728407692874,106.79064632557622,104.57207528654448,104.81322479248047,14235900,XOM,埃克森美孚
2025-01-27 00:00:00-05:00,105.15083027616461,106.5398463949532,104.55277686547731,106.26976013183594,15926700,XOM,埃克森美孚
2025-01-28 00:00:00-05:00,106.50126399260384,106.94497816982373,103.97401469525744,104.21516418457031,15862000,XOM,埃克森美孚
2025-01-29 00:00:00-05:00,103.89684754011219,104.92896708431469,103.6653460855215,104.82286071777344,12345500,XOM,埃克森美孚
2025-01-30 00:00:00-05:00,105.37267518147031,105.96108050398993,104.85179141927435,105.69099426269531,14346300,XOM,埃克森美孚
2025-01-31 00:00:00-05:00,106.63631771483567,106.63631771483567,102.34385196292453,103.04801177978516,20376500,XOM,埃克森美孚
2025-02-03 00:00:00-05:00,102.86472384825966,103.50136202183707,101.59145486040312,103.29878997802734,14623200,XOM,埃克森美孚
2025-02-04 00:00:00-05:00,102.93224126593122,106.37585548259011,102.75861334915439,106.06718444824219,14835700,XOM,埃克森美孚
2025-02-05 00:00:00-05:00,105.85497762686207,106.11542319617938,105.23763552378912,105.99002075195312,13364400,XOM,埃克森美孚
2025-02-06 00:00:00-05:00,106.84851779924446,107.11861142251477,104.16693652224284,104.59136199951172,13411400,XOM,埃克森美孚
2025-02-07 00:00:00-05:00,104.92896596125456,105.84533844800303,104.48525177833046,105.03507232666016,10051600,XOM,埃克森美孚
2025-02-10 00:00:00-05:00,106.1154220966845,107.09930876348191,105.99001965375759,107.04143524169922,12142200,XOM,埃克森美孚
2025-02-11 00:00:00-05:00,107.64913797860791,108.52692571268362,106.89675269757096,107.71665954589844,12713100,XOM,埃克森美孚
2025-02-12 00:00:00-05:00,107.10352960530805,107.27871059103953,104.3103681731244,104.47581481933594,18244100,XOM,埃克森美孚
2025-02-13 00:00:00-05:00,104.2811669980159,105.50743383250001,103.6680298682113,105.23492431640625,15460000,XOM,埃克森美孚
2025-02-14 00:00:00-05:00,105.61448972111232,107.27871283290227,105.20573655423877,105.34198760986328,15733500,XOM,埃克森美孚
2025-02-18 00:00:00-05:00,105.72154292148859,108.01835698878502,105.41984522264791,107.19111633300781,20060300,XOM,埃克森美孚
2025-02-19 00:00:00-05:00,107.79451535065354,109.12783023727074,107.11325268602502,107.34683227539062,10964700,XOM,埃克森美孚
2025-02-20 00:00:00-05:00,107.60959877558759,109.4100653947888,107.00619598112617,109.00131225585938,16325800,XOM,埃克森美孚
2025-02-21 00:00:00-05:00,108.33952439634419,108.85533301866793,107.59987051379713,107.72639465332031,14710000,XOM,埃克森美孚
2025-02-24 00:00:00-05:00,107.95996973280077,108.8650702874033,107.36630122789343,108.29086303710938,13153500,XOM,埃克森美孚
2025-02-25 00:00:00-05:00,108.32006361862453,109.12783560660111,105.97458524627078,106.79209899902344,14497000,XOM,埃克森美孚
2025-02-26 00:00:00-05:00,106.80182186205533,106.92834599733528,105.61448492400676,106.5293197631836,10446400,XOM,埃克森美孚
2025-02-27 00:00:00-05:00,107.0645927670457,108.31032084073512,106.35413453042203,107.20084381103516,15293200,XOM,埃克森美孚
2025-02-28 00:00:00-05:00,107.1619139026261,108.59255728993469,106.41252573540493,108.34925079345703,18821700,XOM,埃克森美孚
2025-03-03 00:00:00-05:00,108.70934531782127,109.1570358287662,103.65830723696874,104.87483978271484,18706900,XOM,埃克森美孚
2025-03-04 00:00:00-05:00,103.51232143892183,106.0427076390864,103.10356828719051,104.66072845458984,19394900,XOM,埃克森美孚
2025-03-05 00:00:00-05:00,103.00623544553112,103.48312152777669,100.89433682458672,102.61695098876953,24822200,XOM,埃克森美孚
2025-03-06 00:00:00-05:00,102.60721907651602,105.21546509418013,101.56586753728773,104.73858642578125,17150200,XOM,埃克森美孚
2025-03-07 00:00:00-05:00,105.5074360676752,107.44415376248197,105.40038061179452,106.1010971069336,19625000,XOM,埃克森美孚
2025-03-10 00:00:00-04:00,106.35413743357088,109.55605190497604,106.15949520116564,108.80667114257812,22749100,XOM,埃克森美孚
2025-03-11 00:00:00-04:00,108.9234644399379,109.09864543672809,105.87726938894143,106.23736572265625,19904700,XOM,埃克森美孚
