Date,open,high,low,close,volume,code,name
2024-12-04 00:00:00-05:00,598.0499875483385,609.6092960277584,594.0859085103252,597.8248291015625,4147600,UNH,联合健康
2024-12-05 00:00:00-05:00,592.7840947335042,596.0629603914182,561.7080519480652,566.68017578125,5943700,UNH,联合健康
2024-12-06 00:00:00-05:00,569.7535743858028,569.7535743858028,532.5895897921282,537.9532470703125,13003600,UNH,联合健康
2024-12-09 00:00:00-05:00,542.3549018758224,553.1430291035894,535.1235175766301,550.8242797851562,7684700,UNH,联合健康
2024-12-10 00:00:00-05:00,552.1801895082252,557.8297199168949,547.297058966051,555.314453125,5360600,UNH,联合健康
2024-12-11 00:00:00-05:00,545.9509717815646,548.3483402594425,523.3626837703262,524.2077026367188,10363000,UNH,联合健康
2024-12-12 00:00:00-05:00,522.2426399596982,524.6694530267406,505.20559425608815,506.7481689453125,9403800,UNH,联合健康
2024-12-13 00:00:00-05:00,506.6302836141993,518.312545119102,501.79623713319023,511.38568115234375,8202900,UNH,联合健康
2024-12-16 00:00:00-05:00,508.9490113406626,512.5843734154057,487.4120052352196,489.78973388671875,8880000,UNH,联合健康
2024-12-17 00:00:00-05:00,478.49068039077736,486.9404191419807,467.50603500638624,477.0365295410156,14132700,UNH,联合健康
2024-12-18 00:00:00-05:00,479.89569470408236,497.68927572274885,477.5081610948514,490.9884338378906,10147600,UNH,联合健康
2024-12-19 00:00:00-05:00,491.4011200501121,494.84976979483474,477.74396932083977,480.7013854980469,7418100,UNH,联合健康
2024-12-20 00:00:00-05:00,480.7406760815092,493.85741839754843,480.19046332379736,491.3912658691406,10956900,UNH,联合健康
2024-12-23 00:00:00-05:00,492.010279318816,499.89013585248244,490.3301363920641,497.4927673339844,4286000,UNH,联合健康
2024-12-24 00:00:00-05:00,495.5866499887456,497.2569580078125,491.84322423661075,497.2569580078125,1824400,UNH,联合健康
2024-12-26 00:00:00-05:00,496.8148506397676,503.2700312692489,495.9109424471098,502.21875,3387000,UNH,联合健康
2024-12-27 00:00:00-05:00,500.5189618407147,504.2132432983905,498.92724277296105,501.0789794921875,3471800,UNH,联合健康
2024-12-30 00:00:00-05:00,498.0036682270971,500.8235461723401,491.9120182379055,498.92724609375,5408600,UNH,联合健康
2024-12-31 00:00:00-05:00,500.4501886794435,502.07135241149564,494.54519116274366,497.0211486816406,4214000,UNH,联合健康
2025-01-02 00:00:00-05:00,499.123773211651,503.16194525203775,494.49607890682177,495.69476318359375,4234900,UNH,联合健康
2025-01-03 00:00:00-05:00,497.50260818554506,507.26890007413374,496.5495556893942,504.0364074707031,3019500,UNH,联合健康
2025-01-06 00:00:00-05:00,504.0363952742697,511.20883101055455,500.9119663360643,504.6946716308594,4444800,UNH,联合健康
2025-01-07 00:00:00-05:00,509.78415751891134,510.4228241159664,502.2875009964179,505.2645568847656,3914500,UNH,联合健康
2025-01-08 00:00:00-05:00,505.51016240201,515.5024456139415,500.60736206427754,515.3551025390625,4141700,UNH,联合健康
2025-01-10 00:00:00-05:00,517.4380584213994,526.0941193066689,509.41076927000046,511.5920104980469,5467500,UNH,联合健康
2025-01-13 00:00:00-05:00,525.691301854728,537.8353829381175,523.8245362612184,531.6847534179688,6472500,UNH,联合健康
2025-01-14 00:00:00-05:00,530.2208162670164,535.0351634640966,527.1749460301371,534.2393188476562,3978300,UNH,联合健康
2025-01-15 00:00:00-05:00,527.7152871865876,536.7447137329609,524.9937278685735,533.9248657226562,4103900,UNH,联合健康
2025-01-16 00:00:00-05:00,521.0832335474956,530.4074662800331,501.0888306643477,501.66851806640625,9059900,UNH,联合健康
2025-01-17 00:00:00-05:00,496.7853507308459,512.7023018479566,494.0146170946081,500.85302734375,7495700,UNH,联合健康
2025-01-21 00:00:00-05:00,505.0680456189665,515.8267293972774,503.85955647150394,515.81689453125,5682100,UNH,联合健康
2025-01-22 00:00:00-05:00,512.5450208405119,515.2764747516006,506.9839442721229,510.638916015625,3756100,UNH,联合健康
2025-01-23 00:00:00-05:00,518.6466021608596,522.1935107818407,510.24600701743685,520.513427734375,4580800,UNH,联合健康
