date,open,high,low,close,volume,code,name
2024-11-25,1459.518,1447.088,1480.518,1445.188,33186.000,sh600519,贵州茅台
2024-11-26,1447.088,1457.518,1467.398,1437.398,25745.000,sh600519,贵州茅台
2024-11-27,1457.518,1467.568,1470.668,1453.518,25934.000,sh600519,贵州茅台
2024-11-28,1470.518,1466.518,1473.508,1450.518,23952.000,sh600519,贵州茅台
2024-11-29,1465.518,1474.258,1503.518,1461.728,36088.000,sh600519,贵州茅台
2024-12-02,1474.518,1473.518,1478.508,1463.618,26820.000,sh600519,贵州茅台
2024-12-03,1472.518,1475.258,1477.418,1464.598,24807.000,sh600519,贵州茅台
2024-12-04,1468.588,1468.518,1472.178,1458.518,23924.000,sh600519,贵州茅台
2024-12-05,1459.378,1459.518,1466.378,1458.518,16141.000,sh600519,贵州茅台
2024-12-06,1461.518,1469.528,1487.418,1456.588,32040.000,sh600519,贵州茅台
2024-12-09,1470.538,1467.318,1478.238,1461.718,19800.000,sh600519,贵州茅台
2024-12-10,1518.518,1495.108,1528.248,1493.698,60312.000,sh600519,贵州茅台
2024-12-11,1488.518,1484.118,1503.518,1479.498,29671.000,sh600519,贵州茅台
2024-12-12,1480.538,1514.318,1514.518,1477.518,41937.000,sh600519,贵州茅台
2024-12-13,1498.528,1467.518,1503.508,1467.398,49512.000,sh600519,贵州茅台
2024-12-16,1469.518,1475.718,1477.518,1459.228,32537.000,sh600519,贵州茅台
2024-12-17,1474.508,1506.518,1517.518,1469.528,54172.000,sh600519,贵州茅台
2024-12-18,1506.488,1520.018,1525.518,1495.618,41162.000,sh600519,贵州茅台
2024-12-19,1513.658,1499.528,1516.448,1498.848,24809.000,sh600519,贵州茅台
2024-12-20,1503.530,1494.400,1514.200,1492.420,28158.000,sh600519,贵州茅台
2024-12-23,1495.400,1498.850,1510.400,1489.400,21603.000,sh600519,贵州茅台
2024-12-24,1497.400,1511.220,1516.400,1493.990,22105.000,sh600519,贵州茅台
2024-12-25,1511.200,1502.400,1511.200,1498.500,17123.000,sh600519,贵州茅台
2024-12-26,1506.400,1500.190,1511.180,1495.400,18287.000,sh600519,贵州茅台
2024-12-27,1501.300,1501.370,1508.400,1491.900,20759.000,sh600519,贵州茅台
2024-12-30,1506.370,1497.400,1516.360,1497.400,25130.000,sh600519,贵州茅台
2024-12-31,1497.800,1496.400,1517.400,1494.410,39354.000,sh600519,贵州茅台
2025-01-02,1496.400,1460.400,1496.890,1452.400,50029.000,sh600519,贵州茅台
2025-01-03,1466.900,1447.400,1467.390,1439.410,32628.000,sh600519,贵州茅台
2025-01-06,1425.400,1412.400,1435.060,1405.200,44255.000,sh600519,贵州茅台
2025-01-07,1417.060,1412.600,1424.290,1411.400,24221.000,sh600519,贵州茅台
